# T  |M|/N
4.0000 0.751226
4.0500 0.731024
4.1000 0.708947
4.1500 0.683988
4.2000 0.656518
4.2500 0.625583
4.3000 0.589415
4.3500 0.540557
4.4000 0.486579
4.4500 0.399671
4.5000 0.257824
4.5500 0.085401
4.6000 0.048503
4.6500 0.041462
4.7000 0.034782
4.7500 0.027949
4.8000 0.025614
4.8500 0.023123
4.9000 0.022732
4.9500 0.020219
5.0000 0.018875
