# T  |M|/N
0.5000 0.096540
0.6000 0.043598
0.7000 0.033250
0.8000 0.025439
0.9000 0.025791
1.0000 0.021152
1.1000 0.020051
1.2000 0.018323
1.3000 0.017798
1.4000 0.015855
1.5000 0.014887
1.6000 0.015104
1.7000 0.014456
1.8000 0.014010
1.9000 0.013424
2.0000 0.012925
