# T  |M|/N
2.0000 0.911066
2.0200 0.904321
2.0400 0.897263
2.0600 0.889637
2.0800 0.879904
2.1000 0.868310
2.1200 0.857799
2.1400 0.840825
2.1600 0.827006
2.1800 0.808548
2.2000 0.774377
2.2200 0.751871
2.2400 0.718667
2.2600 0.668674
2.2800 0.438566
2.3000 0.356227
2.3200 0.341098
2.3400 0.334794
2.3600 0.195118
2.3800 0.164013
2.4000 0.165802
