# T  |M|/N
6.5000 0.384214
6.6000 0.270359
6.7000 0.063790
6.8000 0.030712
6.9000 0.020903
7.0000 0.016853
7.1000 0.015825
7.2000 0.014046
7.3000 0.012908
7.4000 0.011895
7.5000 0.010540
