# T  |M|/N
4.0000 0.751069
4.0500 0.731491
4.1000 0.709420
4.1500 0.684381
4.2000 0.657499
4.2500 0.624073
4.3000 0.587497
4.3500 0.542811
4.4000 0.487070
4.4500 0.406828
4.5000 0.234556
4.5500 0.082832
4.6000 0.049420
4.6500 0.041009
4.7000 0.034375
4.7500 0.028030
4.8000 0.024809
4.8500 0.024662
4.9000 0.022659
4.9500 0.020716
5.0000 0.018896
